kernel,B,T,D,dtype,device,warmup,runs,mean_ms,median_ms,p95_ms,std_ms,min_ms,max_ms,speedup_vs_ref
phase2_ref_torch,1,1,512,float16,Tesla T4,50,200,0.15335072040557862,0.14921599626541138,0.17615999281406403,0.011402167083509978,0.14131200313568115,0.18940800428390503,
phase2_fused_triton,1,1,512,float16,Tesla T4,50,200,0.09192096006125211,0.0880960002541542,0.11369600147008896,0.008982406169200336,0.08336000144481659,0.1265919953584671,1.6937885469820184
phase2_ref_torch,1,1,1024,float16,Tesla T4,50,200,0.15317792095243932,0.1494399979710579,0.17679999768733978,0.011784498622382381,0.13551999628543854,0.20656000077724457,
phase2_fused_triton,1,1,1024,float16,Tesla T4,50,200,0.08925663962960244,0.08548800274729729,0.11027199774980545,0.008904132679805679,0.07811199873685837,0.12671999633312225,1.7480815221850818
phase2_ref_torch,1,1,2048,float16,Tesla T4,50,200,0.15116656050086022,0.145967997610569,0.17446400225162506,0.01325936038674283,0.13516800105571747,0.23497599363327026,
phase2_fused_triton,1,1,2048,float16,Tesla T4,50,200,0.0882819202169776,0.08497599884867668,0.10796800255775452,0.009108953888749627,0.07791999727487564,0.14070400595664978,1.7177555967362677
phase2_ref_torch,1,1,4096,float16,Tesla T4,50,200,0.15296992041170598,0.14744000136852264,0.1773120015859604,0.011956330956086001,0.13519999384880066,0.19596800208091736,
phase2_fused_triton,1,1,4096,float16,Tesla T4,50,200,0.08962095968425274,0.08603199943900108,0.11206399649381638,0.010696403355176265,0.07878399640321732,0.13756799697875977,1.713780945810302
phase2_ref_torch,1,16,512,float16,Tesla T4,50,200,0.1515348804742098,0.14747200161218643,0.177824005484581,0.012699553051579437,0.13609600067138672,0.1945600062608719,
phase2_fused_triton,1,16,512,float16,Tesla T4,50,200,0.09020799975842238,0.08604799956083298,0.11203200370073318,0.012086909025698605,0.07372800260782242,0.19043199717998505,1.7138341665680303
phase2_ref_torch,1,16,1024,float16,Tesla T4,50,200,0.15483120054006577,0.14908800274133682,0.18000000715255737,0.012902966277190208,0.1438719928264618,0.20924800634384155,
phase2_fused_triton,1,16,1024,float16,Tesla T4,50,200,0.09176752008497716,0.0865120030939579,0.11865600198507309,0.011497786367805822,0.07971200346946716,0.13872000575065613,1.7233215901776906
phase2_ref_torch,1,16,2048,float16,Tesla T4,50,200,0.15329072035849095,0.14748799800872803,0.17689600586891174,0.011793922645108968,0.1372160017490387,0.19935999810695648,
phase2_fused_triton,1,16,2048,float16,Tesla T4,50,200,0.09150527991354465,0.08644800260663033,0.11484800279140472,0.012614494839128151,0.07964800298213959,0.19091199338436127,1.7060891352209924
phase2_ref_torch,1,16,4096,float16,Tesla T4,50,200,0.15568719990551472,0.14950400590896606,0.1860159933567047,0.01821408126757693,0.13683199882507324,0.2879999876022339,
phase2_fused_triton,1,16,4096,float16,Tesla T4,50,200,0.10281056001782417,0.09041600301861763,0.15987199544906616,0.02618271225067816,0.0798719972372055,0.21478399634361267,1.6535126627769818
phase2_ref_torch,1,128,512,float16,Tesla T4,50,200,0.15592751994729043,0.1515360027551651,0.1802240014076233,0.014112706542116679,0.1371839940547943,0.2517760097980499,
phase2_fused_triton,1,128,512,float16,Tesla T4,50,200,0.09209792003035545,0.08835200220346451,0.10950399935245514,0.011028639964637923,0.08099199831485748,0.194240003824234,1.715139430640124
phase2_ref_torch,1,128,1024,float16,Tesla T4,50,200,0.1549364806711674,0.15164799988269806,0.16995200514793396,0.009861671930658834,0.14070400595664978,0.19660800695419312,
phase2_fused_triton,1,128,1024,float16,Tesla T4,50,200,0.08978815991431474,0.08616000041365623,0.10595200210809708,0.010213912080702004,0.07836800068616867,0.18432000279426575,1.76007427059694
phase2_ref_torch,1,128,2048,float16,Tesla T4,50,200,0.15637792073190213,0.14910399913787842,0.18620799481868744,0.02489808346551656,0.13548800349235535,0.4354879856109619,
phase2_fused_triton,1,128,2048,float16,Tesla T4,50,200,0.09005711983889342,0.08611200004816055,0.10995200276374817,0.01033066482239032,0.07846400141716003,0.1682559996843338,1.7315124379237252
phase2_ref_torch,1,128,4096,float16,Tesla T4,50,200,0.16364271968603133,0.15969599783420563,0.18246400356292725,0.009930565649885483,0.1515199989080429,0.20761600136756897,
phase2_fused_triton,1,128,4096,float16,Tesla T4,50,200,0.09610256027430296,0.08844800293445587,0.1228799968957901,0.025637515951334205,0.07993599772453308,0.3141759932041168,1.8055353714718452
phase2_ref_torch,1,512,512,float16,Tesla T4,50,200,0.16100560031831265,0.15222400426864624,0.20960000157356262,0.02301220681003375,0.13891200721263885,0.29257598519325256,
phase2_fused_triton,1,512,512,float16,Tesla T4,50,200,0.09432768017053604,0.08879999816417694,0.11414399743080139,0.016382233907570588,0.08432000130414963,0.23583999276161194,1.7142343177441117
phase2_ref_torch,1,512,1024,float16,Tesla T4,50,200,0.17013775996863842,0.16220800578594208,0.19247999787330627,0.037156209930831345,0.1574079990386963,0.6431040167808533,
phase2_fused_triton,1,512,1024,float16,Tesla T4,50,200,0.09375312034040689,0.08852799981832504,0.11568000167608261,0.014158415682878673,0.08451200276613235,0.18432000279426575,1.8322791220723535
phase2_ref_torch,1,512,2048,float16,Tesla T4,50,200,0.22463568016886712,0.21884800493717194,0.24799999594688416,0.01638136151319065,0.20972800254821777,0.31705600023269653,
phase2_fused_triton,1,512,2048,float16,Tesla T4,50,200,0.09858495980501175,0.09011200070381165,0.15452800691127777,0.019368438804851073,0.08601599931716919,0.20054399967193604,2.428622194911658
phase2_ref_torch,1,512,4096,float16,Tesla T4,50,200,0.3622177603840828,0.3585280030965805,0.3802880048751831,0.011440207430490519,0.3521600067615509,0.44780799746513367,
phase2_fused_triton,1,512,4096,float16,Tesla T4,50,200,0.11822880037128926,0.11444799974560738,0.14083200693130493,0.011889851964774828,0.11052799969911575,0.1987839937210083,3.132671640338923
