kernel,B,T,D,dtype,device,warmup,runs,mean_ms,median_ms,p95_ms,std_ms,min_ms,max_ms,speedup_vs_ref
phase2_ref_torch,1,1,512,float16,NVIDIA A100-SXM4-80GB,50,200,0.14474239982664586,0.14131200313568115,0.158720001578331,0.0072824689957152865,0.1372160017490387,0.16998399794101715,
phase2_fused_triton,1,1,512,float16,NVIDIA A100-SXM4-80GB,50,200,0.08606207873672247,0.08294399827718735,0.10035199671983719,0.007211241923807105,0.0798719972372055,0.14028799533843994,1.70370377689578
phase2_ref_torch,1,1,1024,float16,NVIDIA A100-SXM4-80GB,50,200,0.14394367940723896,0.14028799533843994,0.15667200088500977,0.006925837405767923,0.13619199395179749,0.1658879965543747,
phase2_fused_triton,1,1,1024,float16,NVIDIA A100-SXM4-80GB,50,200,0.08612351901829243,0.08294399827718735,0.09830400347709656,0.00614860517423613,0.08089599758386612,0.11264000087976456,1.691358003620912
phase2_ref_torch,1,1,2048,float16,NVIDIA A100-SXM4-80GB,50,200,0.14389247924089432,0.14028799533843994,0.15667200088500977,0.007024640860607315,0.13619199395179749,0.16896000504493713,
phase2_fused_triton,1,1,2048,float16,NVIDIA A100-SXM4-80GB,50,200,0.08631807900965213,0.08396799862384796,0.09932799637317657,0.005739698965366952,0.08089599758386612,0.1085439994931221,1.6707316791827929
phase2_ref_torch,1,1,4096,float16,NVIDIA A100-SXM4-80GB,50,200,0.1445273596048355,0.14028799533843994,0.16076800227165222,0.007605253680362997,0.1372160017490387,0.16998399794101715,
phase2_fused_triton,1,1,4096,float16,NVIDIA A100-SXM4-80GB,50,200,0.09016831930726767,0.08499199897050858,0.10547199845314026,0.01456968790083863,0.08294399827718735,0.22323200106620789,1.6506023747849319
phase2_ref_torch,1,16,512,float16,NVIDIA A100-SXM4-80GB,50,200,0.1460275199264288,0.14233599603176117,0.159743994474411,0.007791756939675223,0.1372160017490387,0.18329599499702454,
phase2_fused_triton,1,16,512,float16,NVIDIA A100-SXM4-80GB,50,200,0.08727039907127619,0.08396799862384796,0.1013759970664978,0.006079178463981178,0.08089599758386612,0.11059200018644333,1.6951219317419335
phase2_ref_torch,1,16,1024,float16,NVIDIA A100-SXM4-80GB,50,200,0.14587391942739486,0.14131200313568115,0.159743994474411,0.00849475541701332,0.1372160017490387,0.2027519941329956,
phase2_fused_triton,1,16,1024,float16,NVIDIA A100-SXM4-80GB,50,200,0.08742399916052818,0.08396799862384796,0.10239999741315842,0.0065283017748642685,0.08191999793052673,0.11059200018644333,1.6829268941935551
phase2_ref_torch,1,16,2048,float16,NVIDIA A100-SXM4-80GB,50,200,0.16438271917402744,0.1525759994983673,0.22220799326896667,0.03098457342786498,0.1382399946451187,0.37068799138069153,
phase2_fused_triton,1,16,2048,float16,NVIDIA A100-SXM4-80GB,50,200,0.08680447902530432,0.08396799862384796,0.1013759970664978,0.006017871815180863,0.08191999793052673,0.10956799983978271,1.8170731945376368
phase2_ref_torch,1,16,4096,float16,NVIDIA A100-SXM4-80GB,50,200,0.1445887992531061,0.14131200313568115,0.15667200088500977,0.006872253515027717,0.1372160017490387,0.17203199863433838,
phase2_fused_triton,1,16,4096,float16,NVIDIA A100-SXM4-80GB,50,200,0.08791039913892745,0.08396799862384796,0.10239999741315842,0.008585585810471643,0.08191999793052673,0.14950400590896606,1.6829268941935551
phase2_ref_torch,1,128,512,float16,NVIDIA A100-SXM4-80GB,50,200,0.1479884798824787,0.14336000382900238,0.1669120043516159,0.010052927385442029,0.1382399946451187,0.19251200556755066,
phase2_fused_triton,1,128,512,float16,NVIDIA A100-SXM4-80GB,50,200,0.08700415901839734,0.08396799862384796,0.1013759970664978,0.006432788935343449,0.08191999793052673,0.11264000087976456,1.7073171467526957
phase2_ref_torch,1,128,1024,float16,NVIDIA A100-SXM4-80GB,50,200,0.1452083196491003,0.14233599603176117,0.15769599378108978,0.006921435379266026,0.1372160017490387,0.16793599724769592,
phase2_fused_triton,1,128,1024,float16,NVIDIA A100-SXM4-80GB,50,200,0.0867635190859437,0.08396799862384796,0.09932799637317657,0.005776949039304822,0.08089599758386612,0.11673600226640701,1.6951219317419335
phase2_ref_torch,1,128,2048,float16,NVIDIA A100-SXM4-80GB,50,200,0.1454745591431856,0.14131200313568115,0.159743994474411,0.007266127813686667,0.1382399946451187,0.1658879965543747,
phase2_fused_triton,1,128,2048,float16,NVIDIA A100-SXM4-80GB,50,200,0.0864563189446926,0.08396799862384796,0.10035199671983719,0.006000247401314545,0.08089599758386612,0.11468800157308578,1.6829268941935551
phase2_ref_torch,1,128,4096,float16,NVIDIA A100-SXM4-80GB,50,200,0.14431231953203677,0.14028799533843994,0.15667200088500977,0.007507749964792418,0.1372160017490387,0.19353599846363068,
phase2_fused_triton,1,128,4096,float16,NVIDIA A100-SXM4-80GB,50,200,0.08836095951497555,0.08601599931716919,0.10239999741315842,0.006003811233555872,0.08294399827718735,0.11673600226640701,1.6309523397054553
phase2_ref_torch,1,512,512,float16,NVIDIA A100-SXM4-80GB,50,200,0.14676479957997798,0.14336000382900238,0.159743994474411,0.007025369324622435,0.13926400244235992,0.1730560064315796,
phase2_fused_triton,1,512,512,float16,NVIDIA A100-SXM4-80GB,50,200,0.08916479937732219,0.08601599931716919,0.10547199845314026,0.008425434248870604,0.08294399827718735,0.1372160017490387,1.6666667244123625
phase2_ref_torch,1,512,1024,float16,NVIDIA A100-SXM4-80GB,50,200,0.14834687992930412,0.14336000382900238,0.16281600296497345,0.016309691394870672,0.1372160017490387,0.3420160114765167,
phase2_fused_triton,1,512,1024,float16,NVIDIA A100-SXM4-80GB,50,200,0.08936447959393262,0.08601599931716919,0.10547199845314026,0.007875292881437382,0.08294399827718735,0.13516800105571747,1.6666667244123625
phase2_ref_torch,1,512,2048,float16,NVIDIA A100-SXM4-80GB,50,200,0.14728703930974008,0.14233599603176117,0.16281600296497345,0.009629291397574472,0.1382399946451187,0.2088959962129593,
phase2_fused_triton,1,512,2048,float16,NVIDIA A100-SXM4-80GB,50,200,0.08879615969955922,0.08601599931716919,0.10239999741315842,0.006368899926307218,0.08294399827718735,0.11878400295972824,1.6547618717643644
phase2_ref_torch,1,512,4096,float16,NVIDIA A100-SXM4-80GB,50,200,0.145372159704566,0.14131200313568115,0.159743994474411,0.0077143141569202284,0.1372160017490387,0.17715199291706085,
phase2_fused_triton,1,512,4096,float16,NVIDIA A100-SXM4-80GB,50,200,0.0898303996771574,0.08601599931716919,0.10444799810647964,0.007703133401238668,0.08294399827718735,0.14847999811172485,1.6428571923534536
phase2_ref_torch,4,1,512,float16,NVIDIA A100-SXM4-80GB,50,200,0.1483366397023201,0.1443839967250824,0.16486400365829468,0.009590152127246353,0.13926400244235992,0.20479999482631683,
phase2_fused_triton,4,1,512,float16,NVIDIA A100-SXM4-80GB,50,200,0.08940031960606575,0.08601599931716919,0.10649599879980087,0.008590132542273744,0.08294399827718735,0.1515520066022873,1.6785714038232733
phase2_ref_torch,4,1,1024,float16,NVIDIA A100-SXM4-80GB,50,200,0.14696447998285295,0.14336000382900238,0.16076800227165222,0.00849609095481772,0.1382399946451187,0.19763199985027313,
phase2_fused_triton,4,1,1024,float16,NVIDIA A100-SXM4-80GB,50,200,0.0881407992914319,0.08499199897050858,0.10239999741315842,0.0067699784475093675,0.08294399827718735,0.11468800157308578,1.6867470534343705
phase2_ref_torch,4,1,2048,float16,NVIDIA A100-SXM4-80GB,50,200,0.14600191995501519,0.14233599603176117,0.159743994474411,0.007272822381138475,0.1382399946451187,0.16793599724769592,
phase2_fused_triton,4,1,2048,float16,NVIDIA A100-SXM4-80GB,50,200,0.0893286395445466,0.08601599931716919,0.10649599879980087,0.0075554117805759135,0.08294399827718735,0.1372160017490387,1.6547618717643644
phase2_ref_torch,4,1,4096,float16,NVIDIA A100-SXM4-80GB,50,200,0.14979071982204914,0.1443839967250824,0.16793599724769592,0.012691058137507982,0.13926400244235992,0.25804799795150757,
phase2_fused_triton,4,1,4096,float16,NVIDIA A100-SXM4-80GB,50,200,0.08947711959481239,0.08601599931716919,0.10444799810647964,0.006642248765916426,0.08294399827718735,0.10956799983978271,1.6785714038232733
phase2_ref_torch,4,16,512,float16,NVIDIA A100-SXM4-80GB,50,200,0.1509273599088192,0.1443839967250824,0.1740799993276596,0.019224434868028006,0.1382399946451187,0.34508800506591797,
phase2_fused_triton,4,16,512,float16,NVIDIA A100-SXM4-80GB,50,200,0.08871935948729515,0.08499199897050858,0.10547199845314026,0.007910054354062371,0.08191999793052673,0.14336000382900238,1.6987951627679951
phase2_ref_torch,4,16,1024,float16,NVIDIA A100-SXM4-80GB,50,200,0.16115199983119965,0.1515520066022873,0.2099200040102005,0.02418406096013432,0.13926400244235992,0.2303999960422516,
phase2_fused_triton,4,16,1024,float16,NVIDIA A100-SXM4-80GB,50,200,0.08824831940233707,0.08499199897050858,0.10239999741315842,0.006781447458178936,0.08191999793052673,0.13619199395179749,1.783132629400497
phase2_ref_torch,4,16,2048,float16,NVIDIA A100-SXM4-80GB,50,200,0.14629376016557216,0.14336000382900238,0.16076800227165222,0.007129627685030883,0.1382399946451187,0.17100800573825836,
phase2_fused_triton,4,16,2048,float16,NVIDIA A100-SXM4-80GB,50,200,0.08948735971003771,0.08601599931716919,0.10444799810647964,0.006814633875184425,0.08294399827718735,0.11980800330638885,1.6666667244123625
phase2_ref_torch,4,16,4096,float16,NVIDIA A100-SXM4-80GB,50,200,0.14935552038252353,0.1454080045223236,0.16486400365829468,0.008593304655348011,0.13926400244235992,0.18227200210094452,
phase2_fused_triton,4,16,4096,float16,NVIDIA A100-SXM4-80GB,50,200,0.09026559963822364,0.08601599931716919,0.10649599879980087,0.010343287215795296,0.08396799862384796,0.16998399794101715,1.6904762564712714
phase2_ref_torch,4,128,512,float16,NVIDIA A100-SXM4-80GB,50,200,0.15196672044694423,0.14796800166368484,0.16998399794101715,0.009224584307836696,0.14131200313568115,0.187391996383667,
phase2_fused_triton,4,128,512,float16,NVIDIA A100-SXM4-80GB,50,200,0.09183231960982084,0.08601599931716919,0.10547199845314026,0.023308039217018454,0.08294399827718735,0.3983359932899475,1.7202381282356356
