kernel,B,T,D,dtype,device,warmup,runs,mean_ms,median_ms,p95_ms,std_ms,min_ms,max_ms,speedup_vs_ref
phase2_ref_torch,1,1,512,float16,NVIDIA A100-SXM4-80GB,10,30,0.15735466927289962,0.1515520066022873,0.17510400712490082,0.010705030820736084,0.14745600521564484,0.18432000279426575,
phase2_fused_triton,1,1,512,float16,NVIDIA A100-SXM4-80GB,10,30,0.09096533333261808,0.08755199983716011,0.10444799810647964,0.007989315529623101,0.08294399827718735,0.11366400122642517,1.7309942306761947
phase2_ref_torch,1,1,1024,float16,NVIDIA A100-SXM4-80GB,10,30,0.15622826715310414,0.14950400590896606,0.1730560064315796,0.014567416655733254,0.1443839967250824,0.21913599967956543,
phase2_fused_triton,1,1,1024,float16,NVIDIA A100-SXM4-80GB,10,30,0.09093119949102402,0.0865279994904995,0.10239999741315842,0.008470570653612897,0.08294399827718735,0.1157120019197464,1.7278107293510367
phase2_ref_torch,1,1,2048,float16,NVIDIA A100-SXM4-80GB,10,30,0.1545216013987859,0.15052800625562668,0.1669120043516159,0.009592680980844285,0.1443839967250824,0.18227200210094452,
phase2_fused_triton,1,1,2048,float16,NVIDIA A100-SXM4-80GB,10,30,0.09035093287626902,0.08550399914383888,0.10649599879980087,0.008699716158267274,0.08294399827718735,0.11776000261306763,1.7604791327058438
phase2_ref_torch,1,16,512,float16,NVIDIA A100-SXM4-80GB,10,30,0.1580032010873159,0.1510400027036667,0.18636800348758698,0.013590425035698931,0.14643199741840363,0.19353599846363068,
phase2_fused_triton,1,16,512,float16,NVIDIA A100-SXM4-80GB,10,30,0.09243306641777356,0.08806400001049042,0.11468800157308578,0.01202327056066326,0.08191999793052673,0.13516800105571747,1.715116309566615
phase2_ref_torch,1,16,1024,float16,NVIDIA A100-SXM4-80GB,10,30,0.1568426673611005,0.1515520066022873,0.1669120043516159,0.016892551069343866,0.1454080045223236,0.2385919988155365,
phase2_fused_triton,1,16,1024,float16,NVIDIA A100-SXM4-80GB,10,30,0.08891733263929685,0.08499199897050858,0.10035199671983719,0.009143976394230846,0.08089599758386612,0.11980800330638885,1.783132629400497
phase2_ref_torch,1,16,2048,float16,NVIDIA A100-SXM4-80GB,10,30,0.1573205331961314,0.1520640030503273,0.17715199291706085,0.010890029657746344,0.1454080045223236,0.18329599499702454,
phase2_fused_triton,1,16,2048,float16,NVIDIA A100-SXM4-80GB,10,30,0.09236479997634887,0.09011200070381165,0.10649599879980087,0.009833955117954473,0.08294399827718735,0.1228799968957901,1.6875000206703339
phase2_ref_torch,1,128,512,float16,NVIDIA A100-SXM4-80GB,10,30,0.15458986659844717,0.1520640030503273,0.1658879965543747,0.008520283336651823,0.1454080045223236,0.1802240014076233,
phase2_fused_triton,1,128,512,float16,NVIDIA A100-SXM4-80GB,10,30,0.09547093336780867,0.08960000053048134,0.131071999669075,0.015893860484062137,0.08294399827718735,0.14950400590896606,1.6971428811386682
phase2_ref_torch,1,128,1024,float16,NVIDIA A100-SXM4-80GB,10,30,0.15936853488286337,0.1582079976797104,0.1740799993276596,0.012394159408486443,0.14745600521564484,0.20684799551963806,
phase2_fused_triton,1,128,1024,float16,NVIDIA A100-SXM4-80GB,10,30,0.09065813273191452,0.0870399996638298,0.10547199845314026,0.008182323338935621,0.08294399827718735,0.1085439994931221,1.8176470391859967
phase2_ref_torch,1,128,2048,float16,NVIDIA A100-SXM4-80GB,10,30,0.15844693432251614,0.1525759994983673,0.17203199863433838,0.012775900360379793,0.14745600521564484,0.2088959962129593,
phase2_fused_triton,1,128,2048,float16,NVIDIA A100-SXM4-80GB,10,30,0.09028266593813897,0.08601599931716919,0.10547199845314026,0.00836127353774985,0.08294399827718735,0.11059200018644333,1.773809532058909
